"Site","Latitude","Longitude","Coast","Ocean","sst.mean","sst.range","Salinity.ppt","ph","parmean","cloudmean","log10.day.length","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.Leaf.PercN.imputed","log10.mean.fetch","AllelicRichness","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Zostera.shoots.core.imputed","log10.Zostera.longest.leaf.length","log10.Zostera.sheath.length","log10.Zostera.sheath.width","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.periphyton.mass.per.g.zostera.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.area.imputed","log10.periphyton.mass.per.area.imputed","log10.grazer.richness.site","predation.squidpops","PC1.env.global","PC2.env.global","PC3.env.global","FC1","FC2","PC1.zos","PC2.zos","zPC1.zos","zPC2.zos","zPC1.env.global","zPC2.env.global","zPC3.env.global","zFC1","zFC2","zperiphyton.perg","zmeso.abund.perg","zmeso.mass.perg","zperiphyton.area","zmeso.abund.area","zmeso.mass.area"
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.404953991840948,-0.138913854601613,6.72,1.72427586960079,1.23044892137827,2.34794715177726,1.53466057582844,0.90036712865647,-0.178814117391155,0.685702169196666,2.40253137398761,0.657496940988581,-2,0.657496940988581,-0.391772745085208,2.3743815050983,0,2.3743815050983,1.32521756269219,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,0.0699694733244059,2.09650547404002,0.0510993401764991,1.61744274959447,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,1.06357953624561,-0.0853093153812753,-0.106901719178779,0.490202233714613,-0.421327536899984,-0.423128778015241
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.451223263097696,-0.138913854601613,6.72,1.9216864754836,1.53147891704226,2.54424179686807,1.80174661921946,1.18752072083646,-0.0280287236002435,1.1019999712465,3.01852675343771,0.885177863920175,-2,0.885177863920175,-0.436795670450227,2.80175179846395,0,2.80175179846395,1.47991006792754,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-1.18097278387719,1.08517199526796,-0.632390054672141,0.831280821615201,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,0.994392625252831,0.352055164858993,0.132956636231721,0.693430859890108,0.212524908204295,0.00567826243021596
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.414085452272749,-0.138913854601613,6.72,2.61804809671209,2.17026171539496,2.80387910741724,1.95963754132603,1.32479671762173,-0.1627272974977,0.317538678494294,2.932950586567,-0.206530205580619,-0.392947792828714,0.00696446601383717,0.000434077479318593,2.4051379260842,2.21583459041862,2.62071112609093,2.61710523050238,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-1.56586986002665,-1.34027813795581,-0.842689985098116,-1.05414727206163,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,1.6662853423107,-0.472103655782842,-0.792227690188849,2.18743091006633,0.124467977222005,-0.175971038248036
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.386380299552545,-0.138913854601613,6.72,2.12385164096709,2.12710479836481,2.54424179686807,1.93411954080926,1.37152963209929,-0.0338582672609674,0.665551160996091,2.78589762283071,0.249034825775561,-2,0.249034825775561,-0.636882606412731,2.36901498132746,0,2.36901498132746,1.48323479280721,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-1.74388013978732,-0.19810206895488,-0.939951179761595,-0.166274617447445,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,0.686918223777995,-0.106480061862677,-0.537210284081796,0.697798746160219,-0.0268478990550046,-0.42851334313682
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.435069779586846,-0.138913854601613,6.72,2.48358729696889,1.91115760873998,2.61679246405484,2.05566496287715,1.43176570262535,-0.0861861476162833,-0.592405542281221,1.87820919439171,-1.22398743326491,-0.749011456314668,-0.642182444902902,-0.824470157796187,1.20643578742054,1.71649389129558,1.8270092404521,1.65574033588821,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-2.1913828093548,-0.572898572047978,-1.18445753251688,-0.457623364083733,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,0.398651676997714,-1.42809544629314,-1.47609399074437,0.924429405962848,-0.96084927139084,-0.972341216194811
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.48156429704507,-0.138913854601613,6.72,1.86923171973098,1.43136376415899,1.90078912035707,1.71870923701072,1.13193929521042,-0.0835460514500749,1.17210353159469,3.03553445238424,0.777298820065874,-0.779336290248883,0.788482823752896,-0.276368813936839,2.64088983914402,1.09354471603644,2.65206702737953,1.58725746486114,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-1.29979712302656,1.95700931078271,-0.697313255715951,1.5090051521511,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,1.24092122268304,0.425706303740124,0.0310898965319518,0.83445943764272,0.230025642661886,-0.144509723690644
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.444493187908884,-0.138913854601613,6.72,2.26481782300954,2.03742649794062,2.34794715177726,1.8616837299191,0.954845277727485,-0.178814117391155,0.32067470053396,2.58218345010803,-0.179535162987492,-1.32430284673277,-0.155651998419733,-1.22014268403688,2.07992751920021,0.894458878251816,2.10397110999526,1.03902598551043,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-0.889477594117408,-0.0626292941770416,-0.473123014404514,-0.0609646083915193,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,-0.209379889884261,-0.468808935890863,-0.963541637881449,0.114215556369409,-0.236467533861253,-0.694448247407132
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.492887671441969,-0.138913854601613,6.72,2.32014628611105,1.9731278535997,2.10490910294478,1.81797831480522,1.14066513997674,-0.154901959985743,0.198495091730271,2.51512833300201,-0.226605534528144,-0.164678193479975,0.103079083631885,-0.772330802311237,2.08764137235092,2.15007782669076,2.41936021857767,1.54439549424732,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-1.40649643198652,0.180961065249014,-0.755611586987415,0.128390802680274,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,0.478774434857441,-0.597171422642568,-0.690972416730122,0.778149150406974,-0.305466509100889,-0.377998853662664
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.533733884407533,-0.138913854601613,6.72,2.16731733474818,1.46982201597816,2.20181911602106,1.76211564144266,0.948168361727132,-0.204119982655925,1.04055967548358,3.20478788136781,1.0681851831499,-0.343588184307839,1.08433704475964,-0.34809572198047,3.23242107214038,1.81773572874162,3.24857720452134,1.81595203707701,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-0.778202690939975,1.10478505694754,-0.412324671557961,0.846527070955543,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,1.13069819380678,0.287505693567435,0.342767774406913,1.13490892389619,0.404185552593821,0.454005820385624
"BB.A",38.319755,-123.055136,"East Pacific","Pacific",12.19699987,3.573666732,33,8.20966657,35.31733449,0.546333313,1.16136800223497,1.91650724444235,-0.122110564273104,0.884455507007183,0.535439277008362,-0.138913854601613,6.72,2.07371835034612,1.81624129999178,2.70696909435802,1.7592900330243,1.20547503674089,-0.147215131319452,0.990079356446771,3.06005104130748,0.508846087597715,-0.443000366667924,0.553631657091023,-0.521433504406157,2.57868348917034,1.62523994021104,2.62348870504044,1.54838941813292,NA,0.4,0.234226515965248,2.61186656126057,-0.635559107002251,-898,308,-0.7703136723441,0.216796472430745,-0.408014272324901,0.156247521943754,0.127281770377879,1.83816268179617,-0.541689744102418,-1.3424736553732,0.499489949312906,0.864329324455407,0.234470826726472,-0.216322200522302,0.783396202700065,0.255252942010269,-0.173184121545045
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.408468137121698,-0.234704070301943,6.54,2.33545790068938,2.46538285144842,2.73329803309541,1.79535855102339,1.08724886779566,-0.154901959985743,-2,0,-2,-2,-2,-0.727060274832454,0,0,0,1.60514362837976,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-0.698671944421762,-1.18231778673689,-0.368870689971955,-0.931356504362213,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.548341837017059,-2.90692097781869,-2.90653393063755,0.857957540759676,-2.89350579771951,-2.80549255456938
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.370208064665994,-0.234704070301943,6.54,2.32735893438633,2.11058971029925,1.97997036645018,1.67806290497435,1.09429639740537,-0.139661993429006,0.669227853021468,2.9940475810032,0.039651754950745,-0.16917238611362,0.246245391260359,-0.535415538089977,2.36286731957456,2.15274472888589,2.57025513356737,1.78910858950605,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.19621275206262,0.146217907117933,-0.640716863181974,0.101383145212449,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.842843076901797,-0.102617311473978,-0.540148910501291,1.09964311083459,0.187336110009744,-0.226596655336153
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.301955829233715,-0.234704070301943,6.54,2.28330122870355,2.13987908640124,2.61679246405484,1.80037335489135,1.11644169753931,-0.0835460514500749,0.467215659335759,2.74754282330268,-0.379198063406858,-1.18730054716968,-0.325499070319025,-0.680254700276476,1.89685243504306,1.06065579574953,1.95113392144176,1.59978659546102,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.04258464302136,-0.470810393740798,-0.556777590465063,-0.378264932106071,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.62026815221128,-0.314852297242582,-1.14247291948598,0.850919692101163,-0.0663145643472487,-0.847799248894635
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.409631561676823,-0.234704070301943,6.54,2.24797326636181,2.11226976841727,2.67894037083168,1.8208579894397,1.22336612643986,-0.0338582672609674,0.608330585093609,2.85338088699048,-0.148574540191975,0.274015915663568,0.411562291367143,-0.75765084736366,2.09428972931153,2.51852957602511,2.65634736923642,1.4867871549551,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.2966898423716,-0.436932420565922,-0.695615500793801,-0.351929827745116,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.501333180831889,-0.166596275100917,-0.365990095302318,0.702465692874255,0.0425916347763567,-0.140214992044007
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.275277486315483,-0.234704070301943,6.54,2.39357520326959,1.77815125038364,2.75812161683382,1.83584904421154,1.12548126570059,-0.139661993429006,0.656168353931927,3.04741521611507,0.116704220453561,-2,0.116704220453561,-0.737636043446329,2.50654376876912,0,2.50654376876912,1.6527678632129,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.02031796140957,-0.275490853170737,-0.544611528720394,-0.226432930289001,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.532090010734421,-0.116337684253683,-0.676618544353769,0.92052429409444,0.242250817381893,-0.290522207032154
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.310169724029081,-0.234704070301943,6.54,2.05115252244738,2.32735893438633,2.40593909877931,1.80837979488238,1.23172438332852,-0.0969100130080564,0.949799735605907,2.99702431865746,0.376563391333917,0.0104245269409693,0.530739913788586,-0.716462665013999,2.42365000740456,2.05726187070806,2.57788279350265,1.33057897121698,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.1579888638212,-0.217442655618487,-0.619832108436108,-0.181309057836161,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.564627226766862,0.192152862647404,-0.2404383005025,0.497245830863685,0.19039914019395,-0.218943352490484
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.227145840979362,-0.234704070301943,6.54,2.31386722036915,2.08635983067475,2.28100036211416,1.71117430036676,1.08188713942355,-0.0969100130080564,0.773763838339934,3.08514303430471,0.0303522769845783,-1.12879412085755,0.0556557796818853,-0.733637667539548,2.34002688817281,1.15195530191694,2.36544833973171,1.57690987933224,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.09557278548274,-0.0797986235277356,-0.585729233289967,-0.0743112179399755,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.538234331116434,0.00720869928104047,-0.740932139078035,0.820865207023255,0.28107232579856,-0.432091975182018
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.313225667369425,-0.234704070301943,6.54,2.37383114507383,2.39880773020326,2.61679246405484,1.7748817658188,1.17026171539496,-0.0338582672609674,0.786879858828228,3.15846239730615,0.0164331493034598,0.807746199154134,0.872254554451745,-0.976212514916692,2.38601134955385,3.17934790322251,3.24391000196249,1.39340630899939,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.22556723561732,-0.976302357511808,-0.65675555568388,-0.771210033951958,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.165468584810466,0.0209884537150956,0.119342128192811,0.57978579312209,0.356517140909732,0.449322927476393
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.212367687634742,-0.234704070301943,6.54,2.41580772763554,2.26363606858811,2.40593909877931,1.74409731090405,1.12303452975351,-0.0835460514500749,0.771924748233966,3.03958714180434,0.0191714809163074,-0.0366759536016595,0.632786766633928,-0.959492930602744,2.24110814143246,2.09985321007264,2.8189548251182,1.45220595136385,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.19943722904052,-0.636840900718955,-0.642478651790232,-0.507329050133496,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.191161637458355,0.00527654233869957,-0.132933508343629,0.657034335442599,0.234195815335047,0.022939122768022
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.215032486840778,-0.234704070301943,6.54,2.43536650661266,2.33041377334919,2.34794715177726,1.88181246289471,1.18963065769216,-0.0705810742857073,0.835717140873352,3.26908632791466,0.0546204825446536,1.2319535669946,1.25966599991876,-0.917291022900426,2.48596442985641,3.66556255670117,3.69328493425722,1.5142052537073,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.63790875026895,-0.75996892256396,-0.882050568861132,-0.603042842936511,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.256013479231265,0.0722971379618987,0.527474135830717,0.738486458930604,0.47034794426064,0.900208582747747
"BB.B",38.1496437,-122.9063846,"East Pacific","Pacific",12.43100023,3.81400001,34,8.21449995,35.05600166,0.541500002,1.16136800223497,2.18151325070466,-0.102675359924584,0.919731645876624,0.398711056935222,-0.234704070301943,6.54,2.20547503674089,2.30102999566398,2.70696909435802,1.97531690058905,1.39837408615136,-0.0338582672609674,0.975987473272899,3.17857690744844,1.02638276278973,0.196425808050143,1.0859402890689,-0.875235310159691,3.22899096274472,2.39815461205487,3.28856803306547,1.326308114324,NA,0.55,0.538642304531229,1.79819094456636,-0.659987380862658,-1063,627,-1.76206632885683,-0.762571197244894,-0.949887743412045,-0.605065725915505,0.308532070480461,1.25739534659402,-0.562871490796131,-1.58226994602323,1.04126549561157,0.320640662617081,0.219665826244606,0.344456767662868,0.491634955419966,0.377214749789769,0.494131091372348
