X,Site.Code,Site,Subsite,Sampling.Time,Plot.ID,Unique.ID,Ocean,Coast,Latitude,Longitude,Temperature.C,Salinity.ppt,mean.fetch,pop.density.2015,GenotypicRichness,AllelicRichness,Leaf.PercN,Leaf.PercC,Zostera.shoots.per.m2.core,Zostera.sheath.width,Zostera.sheath.length,Zostera.longest.leaf.length,Zostera.aboveground.mean.mass,Zostera.belowground.mean.mass,total.macrophytes.g,Gastropoda.mesograzer.plot.abund,Gastropoda.mesograzer.plot.abund.std.g,Gastropoda.mesograzer.plot.biomass.mg,Gastropoda.mesograzer.plot.biomass.std.mg.g,Gastropoda.mesograzer.plot.richness,Insecta.mesograzer.plot.abund,Insecta.mesograzer.plot.abund.std.g,Insecta.mesograzer.plot.biomass.mg,Insecta.mesograzer.plot.biomass.std.mg.g,Insecta.mesograzer.plot.richness,Malacostraca.mesograzer.plot.abund,Malacostraca.mesograzer.plot.abund.std.g,Malacostraca.mesograzer.plot.biomass.mg,Malacostraca.mesograzer.plot.biomass.std.mg.g,Malacostraca.mesograzer.plot.richness,Polychaeta.mesograzer.plot.abund,Polychaeta.mesograzer.plot.abund.std.g,Polychaeta.mesograzer.plot.biomass.mg,Polychaeta.mesograzer.plot.biomass.std.mg.g,Polychaeta.mesograzer.plot.richness,Polyplacophora.mesograzer.plot.abund,Polyplacophora.mesograzer.plot.abund.std.g,Polyplacophora.mesograzer.plot.biomass.mg,Polyplacophora.mesograzer.plot.biomass.std.mg.g,Polyplacophora.mesograzer.plot.richness,mesograzer.total.plot.abund,mesograzer.total.plot.biomass.mg,mesograzer.total.plot.richness,mesograzer.total.plot.abund.std.g,mesograzer.total.plot.biomass.std.mg.g,Gastropoda.mesograzer.site.richness,Insecta.mesograzer.site.richness,Malacostraca.mesograzer.site.richness,Polychaeta.mesograzer.site.richness,Polyplacophora.mesograzer.site.richness,grazer.richness.site,epifauna.total.plot.abund,epifauna.total.plot.biomass.mg,epifauna.total.plot.abund.std.g,epifauna.total.plot.biomass.std.mg.g,Zostera.production,epibiota.filter,epibiota.zostera.marina,periphyton.mass.per.g.zostera,sst.min,sst.mean,sst.max,sst.range,chlomean,nitrate,parmean,cloudmean,day.length,ph,phosphate,salinity,precipitation,crust.pct.mass,gast.pct.mass,mesograzer.abund.per.area,crustacean.mass.per.area,gastropod.mass.per.area,mesograzer.mass.per.area,periphyton.mass.per.area,leaf.CN.ratio,log10.Zostera.AG.mass,log10.Zostera.BG.mass,log10.Zostera.shoots.core,log10.Zostera.sheath.width,log10.Zostera.sheath.length,log10.Zostera.longest.leaf.length,log10.epibiota.filter,log10.epibiota.zostera.marina,log10.periphyton.mass.per.g.zostera,log10.periphyton.mass.per.area,log10.mesograzer.abund.per.g.plant,log10.crustacean.abund.per.g.plant,log10.gastropod.abund.per.g.plant,log10.mesograzer.mass.per.g.plant,log10.crustacean.mass.per.g.plant,log10.gastropod.mass.per.g.plant,log10.mesograzer.abund.per.area,log10.crustacean.mass.per.area,log10.gastropod.mass.per.area,log10.mesograzer.mass.per.area,log10.grazer.richness.site,log10.day.length,log10.Leaf.PercN,sqrt.nitrate,log10.phosphate,log10.chlomean,log10.mean.fetch,log10.Zostera.shoots.core.imputed,log10.Zostera.AG.mass.imputed,log10.Zostera.BG.mass.imputed,log10.Leaf.PercN.imputed,log10.crustacean.mass.per.g.plant.imputed,log10.crustacean.mass.per.area.imputed,log10.gastropod.mass.per.g.plant.imputed,log10.gastropod.mass.per.area.imputed,log10.mesograzer.mass.per.g.plant.imputed,log10.mesograzer.mass.per.area.imputed,log10.mesograzer.abund.per.g.plant.imputed,log10.mesograzer.abund.per.area.imputed,log10.periphyton.mass.per.g.zostera.imputed,log10.periphyton.mass.per.area.imputed
75,BC,BC.B,B,1,15,BC.B.1.15,Pacific,East Pacific,49,-122.8,22.5,26,7.8,250,0.95,6,2.18219471,35.43638992,190.9854851,0.59,9.96,50.62,62.5,223.5,2.166,33,15.2354570637119,120.2312,55.5084025854109,1,0,0,0,0,0,57,26.3157894736842,40.1947,18.5571098799631,1,5,2.3084025854109,60.8246,28.0815327793167,1,0,0,0,0,0,95,221.2505,3,43.859649122807,102.147045244691,5,0,6,1,0,NA,101,230.31,46.6297322253001,106.329639889197,1902.215431596,0.041,1.91,0.021465968586387437,4.17625002190471,10.664999961853,17.0485000610352,12.8722500801086,20.7454996109009,7.80375003814697,33.2987499237061,0.681250005960464,14,7.87950003147125,1.1205749809742,27.1259994506836,92.0980392156863,0.18167054989706213,0.5434166250471734,2741.2280701754376,1159.8193674976937,3469.275161588181,6384.190327793188,1.3416230366492148,16.238876282492683,1.8027737252919758,2.351216345339342,2.2810003621141592,-0.22914798835785583,0.9982593384236987,1.7043221408222353,-1.3872161432802645,0.28103336724772754,-1.6484748527150557,0.15885171356957387,1.6421641608549533,1.4203814039381926,1.1831404491849926,2.0092683230525026,1.268744307570307,1.7444369617997926,3.4381035720798994,3.0647646454041872,3.5403639117999717,3.8051738471089713,NA,1.146128035678238,0.3388934986381567,2.7935192926033228,0.04944092176697277,1.3169238983428473,0.8920946026904804,2.2810003621141592,1.8027737252919758,2.351216345339342,0.3388934986381567,1.268744307570307,3.0647646454041872,1.7444369617997926,3.5403639117999717,2.0092683230525026,3.8051738471089713,1.6421641608549533,3.4381035720798994,-1.6484748527150557,0.15885171356957387
76,BC,BC.B,B,1,16,BC.B.1.16,Pacific,East Pacific,49,-122.8,22.5,26,7.8,250,0.95,6,1.821813822,34.8119278,95.49274255,0.58,10.76,48.72,55,241,2.993,9,3.00701637153358,22.2981,7.45008352823254,1,0,0,0,0,0,124,41.4300033411293,64.5751,21.5753758770464,1,11,3.67524223187437,97.5457,32.5912796525226,1,0,0,0,0,0,144,184.4189,3,48.1122619445373,61.6167390578015,5,0,6,1,0,NA,148,185.2088,49.4487136652188,61.8806548613431,1027.501909838,0.059,2.064,0.028585271317829456,4.17625002190471,10.664999961853,17.0485000610352,12.8722500801086,20.7454996109009,7.80375003814697,33.2987499237061,0.681250005960464,14,7.87950003147125,1.1205749809742,27.1259994506836,92.0980392156863,0.3501544581385092,0.12091005856774985,2646.1744069495517,1186.645673237552,409.7545940527897,3388.9206481790825,1.5721899224806202,19.10838933134409,1.7481880270062005,2.383815365980431,1.9799703664501782,-0.23657200643706275,1.0318122713303703,1.687707279624819,-1.2291479883578558,0.31470969295517376,-1.5289244435816332,0.2232856018117871,1.682346032777186,1.617419781752475,0.47957766683637487,1.7897691879047646,1.3341596156471771,0.8727436901599864,3.4227825553854343,3.0746868908889997,2.613582429467096,3.5301895322852954,NA,1.146128035678238,0.26050399271963354,2.7935192926033228,0.04944092176697277,1.3169238983428473,0.8920946026904804,1.9799703664501782,1.7481880270062005,2.383815365980431,0.26050399271963354,1.3341596156471771,3.0746868908889997,0.8727436901599864,2.613582429467096,1.7897691879047646,3.5301895322852954,1.682346032777186,3.4227825553854343,-1.5289244435816332,0.2232856018117871
77,BC,BC.B,B,1,17,BC.B.1.17,Pacific,East Pacific,49,-122.8,22.5,26,7.8,250,0.95,6,1.976560712,35.37472153,445.6327986,0.63,15.02,62.68,143,207.5,6.286,6,0.954502068087814,67.0149,10.660976773783,1,0,0,0,0,0,127,20.2036271078587,69.7452,11.0953229398664,1,13,2.06808781419026,88.2712,14.0425071587655,1,0,0,0,0,0,146,225.0313,3,23.2262169901368,35.7988068724149,5,0,6,1,0,NA,149,228.8739,23.7034680241807,36.4101018135539,6693.404634972,0.079,2.58,0.03062015503875969,4.17625002190471,10.664999961853,17.0485000610352,12.8722500801086,20.7454996109009,7.80375003814697,33.2987499237061,0.681250005960464,14,7.87950003147125,1.1205749809742,27.1259994506836,92.0980392156863,0.30993555118776883,0.29780257235326785,3321.349029589562,1586.6311804008951,1524.5196786509691,5119.22938275533,4.3786821705426355,17.897108505311625,2.1583624920952498,2.3191060593097763,2.648977147441239,-0.2006594505464183,1.1766699326681496,1.7971289877965526,-1.1023729087095586,0.41161970596323016,-1.5000360049821544,0.6511502438518979,1.3661654234583063,1.305644249764237,-0.015696836803753705,1.5539898508259533,1.045531192237281,1.0282041746305055,3.521445255346646,3.200749619677729,3.1834178142559773,3.7092894175057927,NA,1.146128035678238,0.2959101586646402,2.7935192926033228,0.04944092176697277,1.3169238983428473,0.8920946026904804,2.648977147441239,2.1583624920952498,2.3191060593097763,0.2959101586646402,1.045531192237281,3.200749619677729,1.0282041746305055,3.1834178142559773,1.5539898508259533,3.7092894175057927,1.3661654234583063,3.521445255346646,-1.5000360049821544,0.6511502438518979
78,BC,BC.B,B,1,18,BC.B.1.18,Pacific,East Pacific,49,-122.8,22.5,26,7.8,250,0.95,6,1.756767631,36.13784409,127.3236567,0.48,11.6,58.7,130,180,2.573,10,3.88651379712398,25.1632,9.77971239797901,1,0,0,0,0,0,82,31.8694131364166,79.9609,31.0769141080451,1,15,5.82977069568597,170.4898,66.2610959968908,1,0,0,0,0,0,107,275.6139,3,41.5856976292266,107.117722502915,5,0,6,1,0,NA,115,290.9013,44.6949086669258,113.05919160513,1476.95441772,0.109,1.527,0.07138179436804191,4.17625002190471,10.664999961853,17.0485000610352,12.8722500801086,20.7454996109009,7.80375003814697,33.2987499237061,0.681250005960464,14,7.87950003147125,1.1205749809742,27.1259994506836,92.0980392156863,0.29011925741045697,0.09129873348187434,5406.140691799458,4039.9988340458626,1271.3626117372712,13925.30392537895,9.27963326784545,20.570645458346338,2.1172712956557644,2.2576785748691846,2.10490910294478,-0.3187587626244128,1.0644579892269184,1.7686381012476144,-0.9625735020593764,0.18383903705642116,-1.1403706547940025,0.972185858329529,1.619048412537445,1.5035103179322984,0.5906762183666046,2.0299018720651514,1.4925776132505446,0.9907699332939043,3.732967669904314,3.6064887251351694,3.1046108989179118,4.143835868914722,NA,1.146128035678238,0.24471432083033912,2.7935192926033228,0.04944092176697277,1.3169238983428473,0.8920946026904804,2.10490910294478,2.1172712956557644,2.2576785748691846,0.24471432083033912,1.4925776132505446,3.6064887251351694,0.9907699332939043,3.1046108989179118,2.0299018720651514,4.143835868914722,1.619048412537445,3.732967669904314,-1.1403706547940025,0.972185858329529
79,BC,BC.B,B,1,19,BC.B.1.19,Pacific,East Pacific,49,-122.8,22.5,26,7.8,250,0.95,6,1.857560039,34.77556229,31.83091418,0.58,11.26,54.48,45.5,283.5,2.052,27,13.1578947368421,33.6384,16.3929824561403,1,0,0,0,0,0,55,26.8031189083821,51.5542,25.1238791423002,1,4,1.94931773879142,32.4014,15.7901559454191,1,0,0,0,0,0,86,117.594,3,41.9103313840156,57.3070175438596,5,0,6,1,0,NA,87,120.2662,42.3976608187134,58.6092592592593,358.4160936668,0.071,2.17,0.03271889400921659,4.17625002190471,10.664999961853,17.0485000610352,12.8722500801086,20.7454996109009,7.80375003814697,33.2987499237061,0.681250005960464,14,7.87950003147125,1.1205749809742,27.1259994506836,92.0980392156863,0.438408422198412,0.286055410990356,1906.9200779727098,1143.1365009746592,745.8807017543836,2607.4692982456118,1.488709677419355,18.72109733191779,1.667452952889954,2.45408227073109,1.5028491116850364,-0.23657200643706275,1.0515383905153275,1.7362370989047287,-1.1487416512809248,0.3364597338485295,-1.4721266788151364,0.2010445409993579,1.622424707126446,1.4283473341588413,1.1195163461647206,1.7582835840640567,1.400259522419952,1.2149228203941638,3.2805601783227867,3.0584778409636812,2.8732512380839825,3.4163857294306443,NA,1.146128035678238,0.2689428596789171,2.7935192926033228,0.04944092176697277,1.3169238983428473,0.8920946026904804,1.5028491116850364,1.667452952889954,2.45408227073109,0.2689428596789171,1.400259522419952,3.0584778409636812,1.2149228203941638,2.8732512380839825,1.7582835840640567,3.4163857294306443,1.622424707126446,3.2805601783227867,-1.4721266788151364,0.2010445409993579
80,BC,BC.B,B,1,20,BC.B.1.20,Pacific,East Pacific,49,-122.8,22.5,26,7.8,250,0.95,6,2.349397898,36.09020996,127.3236567,0.55,8.78,45.64,78.5,224,3.334,30,8.99820035992801,28.8905,8.66541691661668,1,0,0,0,0,0,36,10.7978404319136,12.7889,3.83590281943611,1,9,2.6994601079784,54.2078,16.2590881823635,1,0,0,0,0,0,75,95.887200000000007,3,22.49550089982,28.7604079184163,5,0,6,1,0,NA,76,96.7983,22.7954409118176,29.0336832633473,1117.901705826,0.043,1.511,0.028457974851091992,4.17625002190471,10.664999961853,17.0485000610352,12.8722500801086,20.7454996109009,7.80375003814697,33.2987499237061,0.681250005960464,14,7.87950003147125,1.1205749809742,27.1259994506836,92.0980392156863,0.13337442328068813,0.30129673199342594,1765.8968206358702,301.11837132573464,680.2352279544094,2257.6920215956793,2.2339510258107214,15.361471971488077,1.9003671286564703,2.3521825181113627,2.10490910294478,-0.2596373105057561,0.9434945159061026,1.659345635746177,-1.3665315444204136,0.17926446433902535,-1.5307971129321856,0.3680917388373257,1.3522886833756729,1.0337389240921586,0.9546380371701738,1.4589460195358372,0.5849983060293795,0.9382903549597684,3.247211189270869,2.480177134815833,2.8332970980554255,3.353857017799544,NA,1.146128035678238,0.3709565758545188,2.7935192926033228,0.04944092176697277,1.3169238983428473,0.8920946026904804,2.10490910294478,1.9003671286564703,2.3521825181113627,0.3709565758545188,0.5849983060293795,2.480177134815833,0.9382903549597684,2.8332970980554255,1.4589460195358372,3.353857017799544,1.3522886833756729,3.247211189270869,-1.5307971129321856,0.3680917388373257
81,CR,CR.A,A,1,1,CR.A.1.1,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.529783607,35.57131195,318.3091418,0.46,7.63,37.35,71,33.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2428.698751934,0.0892,0.6811,0.13096461606225224,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,9.298487740419908,23.2525121770376,1.8573324964312685,1.5378190950732742,2.5028491116850367,-0.3372421683184259,0.8825245379548805,1.5722906061514177,-1.0496351456238768,-0.16678911971739124,-0.8795425014375335,0.9730579792564722,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.18463000275728486,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.5028491116850367,1.8573324964312685,1.5378190950732742,0.18463000275728486,-2,0,-2,0,-2,0,-2,0,-0.8795425014375335,0.9730579792564722
82,CR,CR.A,A,1,2,CR.A.1.2,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.616959214,35.68050003,318.3091419,0.57,10.66,52.96,70.5,58.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393.175452654,1.2179,1.7253,0.7059062192082536,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,49.76638845418188,22.06641931414851,1.8543060418010806,1.7745169657285496,2.502849111821474,-0.24412514432750865,1.0277572046905534,1.7239479764316434,0.08561163047164638,0.23686462231738747,-0.1506381974928317,1.697807915817791,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.2086990654486806,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.502849111821474,1.8543060418010806,1.7745169657285496,0.2086990654486806,-2,0,-2,0,-2,0,-2,0,-0.1506381974928317,1.697807915817791
83,CR,CR.A,A,1,3,CR.A.1.3,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.540352106,34.57899475,477.4637128,0.57,10.77,51.7,83,71.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5142.284186856,0.7801,1.513,0.5155981493721085,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,42.794646397885,22.44876000448692,1.9242792860618816,1.8603380065709938,2.6789403708316764,-0.24412514432750865,1.0322157032979815,1.7134905430939424,-0.10784972209863593,0.17983892802318668,-0.28684715394845645,1.6324030920695076,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.18762000668967005,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.6789403708316764,1.9242792860618816,1.8603380065709938,0.18762000668967005,-2,0,-2,0,-2,0,-2,0,-0.28684715394845645,1.6324030920695076
84,CR,CR.A,A,1,4,CR.A.1.4,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.62482214,34.97773743,302.3936848,0.56,10.22,52.98,78,46.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090.463458656,0.8278,1.4172,0.5841095117132373,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,45.56054191363251,21.52711768809354,1.8976270912904414,1.6766936096248666,2.4805727171031413,-0.25181197299379954,1.0094508957986938,1.7241119539612122,-0.08207457793525885,0.15143114366113963,-0.23276284181237897,1.6595410615279278,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.21080582818005883,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.4805727171031413,1.8976270912904414,1.6766936096248666,0.21080582818005883,-2,0,-2,0,-2,0,-2,0,-0.23276284181237897,1.6595410615279278
85,CR,CR.A,A,1,5,CR.A.1.5,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.65380621,35.76926804,334.224599,0.616666667,12.85,60.81666667,155.5,56.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.78609715,0.7027,2.03,0.34615763546798034,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,53.827512315270944,21.628451884940013,2.194514341882467,1.7596678446896306,2.5240384108979095,-0.2099495260818949,1.1089031276673134,1.784022613004808,-0.1532300464627812,0.3074960379132129,-0.45947327832578183,1.7318103866766403,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.21848461836137298,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.5240384108979095,2.194514341882467,1.7596678446896306,0.21848461836137298,-2,0,-2,0,-2,0,-2,0,-0.45947327832578183,1.7318103866766403
86,CR,CR.A,A,1,6,CR.A.1.6,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.580103993,35.86916733,254.6473135,0.483333333,9.616666667,45.88333333,60,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448.85833157655,0.4472,1.3705,0.32630426851514044,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,19.578256110908427,22.70051052899276,1.7853298350107671,1.5563025007672873,2.4059390987793083,-0.315753252784201,0.9830245627871413,1.661654960978136,-0.34949820512163315,0.1368790398755172,-0.48504833083472926,1.293986608578694,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.198685670561907,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.4059390987793083,1.7853298350107671,1.5563025007672873,0.198685670561907,-2,0,-2,0,-2,0,-2,0,-0.48504833083472926,1.293986608578694
87,CR,CR.A,A,1,7,CR.A.1.7,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.574293256,34.83233261,270.5627706,0.52,11.5,52.03,57,39,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3111.4718619,0.6335,1.4765,0.4290551981036234,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,24.456146291906535,22.125695118902296,1.7634279935629373,1.6020599913279623,2.43226803751169,-0.28399665636520083,1.0606978403536116,1.7162538258960367,-0.1982533807805399,0.16923345130109724,-0.3664757986220021,1.390160212001732,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.19708563501143425,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.43226803751169,1.7634279935629373,1.6020599913279623,0.19708563501143425,-2,0,-2,0,-2,0,-2,0,-0.3664757986220021,1.390160212001732
88,CR,CR.A,A,1,8,CR.A.1.8,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.698358297,35.34305573,350.1400561,0.51,10.03,46.73,78,32.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511.904762683,0.2182,1.0373000000000001,0.2103538031427745,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,16.40759664513641,20.810129283338146,1.8976270912904414,1.5250448070368452,2.544241796992103,-0.2924298239020636,1.0013009330204181,1.6695957810243134,-0.661145253747677,0.015904377895553462,-0.6749899329825355,1.2176838485666794,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.2300293172359343,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.544241796992103,1.8976270912904414,1.5250448070368452,0.2300293172359343,-2,0,-2,0,-2,0,-2,0,-0.6749899329825355,1.2176838485666794
89,CR,CR.A,A,1,9,CR.A.1.9,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.702050924,34.6992836,366.0555132,0.52,10.1,47.82,67,27.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3697.16068332,0.1677,1.2934,0.12965826503788463,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,8.68710375753827,20.38674819344007,1.8325089127062364,1.4548448600085102,2.5635469521928824,-0.28399665636520083,1.0043213737826426,1.679609571779756,-0.7754669373939143,0.111732856611098,-0.8838631129415193,0.9438457545519707,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.2309725496859054,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.5635469521928824,1.8325089127062364,1.4548448600085102,0.2309725496859054,-2,0,-2,0,-2,0,-2,0,-0.8838631129415193,0.9438457545519707
90,CR,CR.A,A,1,10,CR.A.1.10,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.47938025,34.43419647,350.1400561,0.5,10.12,49.99,69,21,4.0101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,3543.417367732,0.1362,1.4912,0.09133583690987124,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,6.302172746781116,23.276095831345597,1.845098040014257,1.3424226808222062,2.544241796992103,-0.3010299956639812,1.0051805125037803,1.6988831367525903,-0.8658228924232337,0.17353589500990615,-1.0346297101165673,0.8063273883275827,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.1700798164929192,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.544241796992103,1.845098040014257,1.3424226808222062,0.1700798164929192,-2,0,-2,0,-2,0,-2,0,-1.0346297101165673,0.8063273883275827
91,CR,CR.A,A,1,11,CR.A.1.11,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.489817381,33.88497925,286.4782277,0.54,9.41,46.29,137.5,52.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2695.760122657,0.7429,1.3043,0.5695775511768765,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,78.31691328682051,22.74438443405434,2.1414497734004674,1.7283537820212285,2.4570916212456395,-0.26760624017703144,0.973589623427257,1.6654871807828107,-0.12906964165130422,0.11537749427911691,-0.24368531924009845,1.8944097432321743,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.17313303667760754,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.4570916212456395,2.1414497734004674,1.7283537820212285,0.17313303667760754,-2,0,-2,0,-2,0,-2,0,-0.24368531924009845,1.8944097432321743
92,CR,CR.A,A,1,12,CR.A.1.12,Atlantic,East Atlantic,44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.507556558,34.83924866,206.9009422,0.55,9.56,46.51,57,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.973007432,0.5196,1.4738,0.35255801329895503,8.19600009918213,15.7770004272461,24.8369998931885,16.6410007476807,0.612999975681305,0.606000006198883,33.1430015563965,0.656000018119812,14.85,8.24699974060059,0.0348000004887581,38.4339981079102,84.8208333333333,NA,NA,0,0,0,0,20.095806758040435,23.109745684247823,1.7634279935629373,1.462397997898956,2.3157624683908633,-0.2596373105057561,0.9804578922761001,1.6675463395115164,-0.2843308575990098,0.16843855218677245,-0.45153931513876294,1.3052612065313602,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.1717264536532312,0.17827361425600194,0.7784600222226463,-1.4584207499538517,-0.2125395427107452,0.13093653678316666,2.3157624683908633,1.7634279935629373,1.462397997898956,0.17827361425600194,-2,0,-2,0,-2,0,-2,0,-0.45153931513876294,1.3052612065313602
